Gene	GV.0	GV.1	MI.0	MI.1	MII.0	MII.1	PN.0	PN.1	CL.0	CL.1	MOR.0	MOR.1	ICM.0	ICM.1	TROPH.0	TROPH.1
LTR1	10.51374906	10.64074997	9.803918861	9.977801562	10.318417	10.32699557	10.36835015	10.28628261	10.21969631	10.40442088	9.0626012	9.08980244	9.432888739	9.42511113	8.843349661	8.89968224
L1M6	9.542391529	9.061677294	9.838372917	9.839684768	9.681818973	9.502600275	9.674470924	9.598625313	9.787708745	9.434293602	9.922589408	9.744854239	10.13358996	10.24574167	9.527678911	9.811734541
MLT1K	11.42978122	11.30365776	11.06368061	10.97973053	11.20404572	11.11398377	11.38455982	11.38215058	11.41924344	11.30676334	11.23147221	11.13415838	11.48983183	11.51294004	10.9597621	11.17925084
MLT1B-int	8.12000418	7.938212012	7.949456768	7.642641826	8.230216395	7.902916269	7.966651676	7.95342307	7.995488038	7.871143321	7.268058331	7.063096878	7.222159843	7.33920342	6.560415697	7.263035584
LTR9	9.895239791	9.869628713	9.560795954	9.424397343	9.545761301	9.415524673	9.504343692	9.495354634	9.529492754	9.415331292	8.81492766	8.671821952	9.100439317	9.259070818	8.325950444	8.64087242
MER106A	6.625239488	5.986919399	6.336912493	6.476436219	6.435830685	5.88746787	6.479744402	6.165267206	6.502044194	6.066105982	6.98895706	6.69022179	7.313628889	7.499111711	6.889723323	6.752840852
MLT1E2	10.43612916	10.23608104	10.02194609	9.991812808	10.08383159	9.927042874	10.27541408	10.26835142	10.29051765	10.18500818	9.392903731	9.520192904	9.546184879	9.641980414	9.251147951	9.450876478
L1ME3E	10.2478386	9.947031239	10.44128651	10.0925624	10.41029186	10.1015778	10.38109454	10.29958624	10.49370675	10.08789178	10.57913727	10.59178387	10.88083873	10.86804032	10.40481165	10.69834803
ERV3-16A3_LTR	7.644060664	7.499732114	7.286229041	7.252971879	7.178142075	7.143004743	7.516307308	7.510265243	7.676887264	7.241424242	6.754156335	7.010819599	6.696300863	7.252070828	6.284002262	6.416791649
LTR1B	9.103884514	9.179258996	8.454859233	8.451142199	8.652233332	8.797576203	8.850601847	8.783575999	8.836198591	8.723942926	7.903808941	7.739242192	8.415788242	8.266037007	7.503832169	7.489806446
BLACKJACK	9.065735379	8.805401989	8.572782806	8.56918394	8.272064142	7.916510669	8.066680494	7.995207619	8.026643793	7.958151298	8.383174016	8.188413821	8.698187972	8.561595841	7.972676112	8.414819407
(CATGC)n	1.580845369	2.503836512	0.33369578	1.432042099	0.491641548	2.823964927	2.761419806	2.169567344	2.635511336	2.253337564	4.050357605	3.176598071	3.762728224	4.80103513	2.412517002	3.424653767
L1P5	5.945417801	5.323628537	6.393619598	6.006357356	5.839104735	5.339980074	5.557590989	5.195102436	5.66627359	4.924273288	6.061245921	6.06822191	5.964362086	6.09193633	5.582442004	5.819955048
(CAAA)n	7.711501727	7.485965835	7.884992059	7.395788199	7.460719658	7.33239358	7.561795057	7.636784707	7.703826335	7.395579007	7.951407322	7.879955272	8.369170453	8.413864425	7.614863481	7.816971189
MER4A	8.817975642	8.741951699	8.517153937	8.262697109	8.569220274	8.509905076	8.770529676	8.634453392	8.651743275	8.671634053	8.047622637	7.937099179	8.316088728	8.653714043	7.744248272	7.869758604
MER51C	9.500900423	9.375695091	9.385487354	9.211471786	9.450401383	9.248215213	9.784087524	9.724521573	9.749433087	9.67030172	6.244368225	6.1860584	6.195687632	5.846359121	5.986508385	6.740295599
MER21A	10.80950375	10.67724867	10.32379974	10.26586234	10.97991209	10.75777359	10.89806459	10.87412976	10.93408749	10.73948454	9.875557329	9.84529648	10.09972564	10.20427384	9.834964091	9.883372415
LTR9B	7.396762304	7.376814472	7.354477342	7.27679401	7.229251059	7.125552574	7.211962332	7.333755976	7.349282984	7.090218438	7.579610673	6.865308496	7.70758667	7.872155122	6.969893671	7.172554838
L1MA9	11.98094207	11.7169039	11.83603036	11.64199711	11.84360613	11.53559749	11.70623078	11.61969848	11.74286371	11.47110399	11.54633373	11.39040578	11.85886355	11.89007703	11.25315189	11.51787036
(CCCCAG)n	6.919507479	7.068621131	6.099988046	6.566166379	6.901032484	6.884012311	6.911716	6.993995779	6.857015124	6.939100705	6.263351328	6.108579647	6.107556721	6.406317616	5.667330901	6.120260331
MamGypLTR2c	7.007110123	6.671330687	6.728464682	6.402570981	6.569982999	6.524404645	6.876146987	6.716829135	6.893874302	6.563830764	6.537344946	6.108579647	6.826231167	6.323261876	5.895599889	5.615337328
MER51-int	8.307858182	8.22016234	7.476167569	7.647218182	8.038536008	7.736614792	7.747953738	7.784277188	7.828739282	7.565742885	7.548995306	7.299357964	7.910034923	8.011317869	7.416609757	7.153757243
MER5A1	11.34582751	11.15847254	10.95378466	10.99057536	11.18575065	11.05605003	11.26180415	11.21902697	11.23862604	11.11442447	11.15030308	11.16139127	11.44220832	11.58713093	10.96396311	11.20743836
LTR48	8.025998199	7.826857144	7.552864301	7.467407253	7.467284835	7.342500066	7.777173877	7.74447618	7.823290002	7.546506666	6.918852822	7.290614331	7.540936801	7.470447953	6.701278233	7.085967153
MER44B	9.098645965	9.058890374	8.545236479	8.224928066	8.953997747	8.823062961	9.089670188	9.23000595	9.122381025	9.061370285	8.976069376	8.630843243	9.344079472	9.549085203	8.818818655	8.995169496
Ricksha_b	4.66263946	4.843146685	5.088583282	4.937036295	5.29161694	5.145893022	5.003177552	4.875282004	5.369987378	4.071499241	4.936700823	4.420523654	4.951762049	3.153336874	4.310637388	4.629012265
MamGypLTR3	7.230460828	7.090619448	6.728464682	6.747591282	6.606127563	6.568126023	6.80699501	6.705027883	6.802669903	6.548441871	6.263351328	5.615171085	5.748228655	6.762146117	5.871948621	5.344035306
MER83	5.945417801	6.010189178	5.711216201	4.524488348	6.123078478	6.394427858	5.905113265	6.020423904	5.760523915	6.0110346	6.598420523	6.444370396	7.222159843	7.480065956	6.436901161	6.58057191
MLT1G	9.387770853	9.232169342	8.919194898	8.971657099	9.116306473	8.932489384	9.325517786	9.196683472	9.21891837	9.154522041	8.9083386	8.924437708	9.358470564	9.530692029	8.71629775	8.979242618
(CATATA)n	8.877914476	8.740792908	8.34412398	8.281953078	8.281408055	8.132849985	8.651971664	8.752381378	8.736807846	8.502263828	9.326764034	9.374719964	9.036244114	9.222294247	9.22338071	9.433447736
Helitron1Nb_Mam	4.616469278	4.059355235	4.537568114	4.981203879	4.997169581	4.687903378	4.900694594	4.463750448	4.766215027	4.448353546	4.291365704	5.078417677	4.673460886	5.268814092	4.625510726	4.733981825
MER115	8.620130014	8.440295999	8.361601777	8.088572119	8.336235237	8.289939392	8.369749562	8.402045377	8.429478951	8.164019739	8.570112975	8.3653821	8.865386356	9.102871807	8.338947784	8.39494726
L3	12.94362937	12.77554711	12.79111331	12.71291519	12.8826933	12.71203842	12.92988865	12.89671796	12.93815026	12.71562457	13.03049718	12.99265541	13.2990143	13.37677551	12.89459156	13.07952325
(CGGA)n	4.968575522	5.573184559	4.875069012	5.587753242	5.523490414	5.787439051	5.403715481	5.108166799	4.854345938	5.456621162	5.948477991	5.799035277	6.258423387	6.344478362	5.39602888	5.501004653
(CTTG)n	7.524141611	7.420892087	7.179185831	7.368333611	7.75440757	7.693836333	6.620744718	6.613300276	6.588101975	6.477085265	4.888606535	5.078417677	5.458722038	5.129089328	4.507674235	4.923459624
MamGypLTR1d	6.805811734	6.690663573	6.209335442	6.135742147	6.16406689	6.080975545	6.170351942	6.327996706	6.182671804	6.139836371	5.948477991	6.1860584	6.258423387	6.257673534	5.582442004	5.77145653
MER57A1	7.746757308	7.516080108	7.34811484	7.273837667	7.31182051	7.27550576	7.38643749	7.360332688	7.201696629	7.360761147	7.803625011	7.400345772	7.638508288	7.901082307	7.578794227	7.396946837
Eulor9A	4.083345709	4.253858259	4.645281931	4.544251603	3.988067374	4.012998752	4.540651127	4.518716907	4.743314625	4.027777863	4.936700823	4.710030271	5.561815531	4.738299375	5.019174574	5.408886451
MER83C	6.027101599	5.78587188	4.706249948	5.281217197	5.573029875	5.456233143	5.500333672	5.45673002	5.143852555	5.597867088	4.888606535	3.882866868	4.476424039	4.80103513	3.907281694	4.682451524
MER101-int	8.502884601	8.155540564	8.366331929	8.143051059	8.260770973	7.995492033	8.107514212	8.086726275	8.06870104	7.931706045	7.9455427	7.931485573	8.099011612	8.347108618	7.795435727	7.762178717
LTR16A	11.18632489	11.0559816	10.6631718	10.73810379	11.04636743	10.89971147	11.07172553	11.01490804	10.99473076	10.88633276	9.849099396	9.681051204	9.871252681	10.08486235	9.344328973	9.742656158
HERV16-int	8.520228684	8.294703311	8.079970152	8.21108547	8.152910669	7.919889347	8.241090845	8.338537866	8.315719273	8.034697277	8.042137098	8.02406758	7.90350688	8.082496634	7.65005291	7.632410842
LTR16B2	8.571043901	8.45873778	8.295352179	7.965715371	8.327240849	8.353785874	8.423101624	8.462874761	8.331159635	8.328464811	7.411104948	7.218689404	7.362046018	7.599593104	6.841828633	7.306233274
MLT1D	12.31380418	12.25004544	11.96077362	11.91804894	12.25562451	12.17525756	12.34368896	12.28275137	12.22751722	12.16315171	11.82034567	11.80115307	12.1020438	12.14221088	11.52649589	11.71146261
MLT1J2-int	6.642621566	6.467871015	6.578908909	6.102802473	6.273001261	6.43277417	6.724393949	6.542121512	6.607253076	6.419037979	6.489779263	6.521127595	6.519751471	6.793340739	5.964312639	6.463334235
L1ME4a	12.41114929	12.00289719	12.70294257	12.55528865	12.58161215	12.21705502	12.48846636	12.39935895	12.53309603	12.07309649	12.94820306	12.81236392	13.26153755	13.31009415	12.81814199	12.98714508
Tigger16a	8.088640009	8.020730338	7.765939387	7.727203285	8.107402536	7.899497558	7.890702823	7.735802636	7.847651285	7.511221604	6.906830293	6.780419599	7.124496584	7.240799716	6.753985284	7.444123631
X3_LINE	6.377858347	6.07046719	6.442220237	6.380752871	6.265487208	6.262257779	6.323455909	6.395635423	6.381156686	6.066105982	6.521663324	6.649769746	7.179567966	7.06022747	6.589710004	6.740295599
(TATATG)n	9.127739829	8.572533376	8.99241732	8.931887987	8.677932686	8.393212957	8.731253545	8.800311171	8.943065482	8.254523503	8.687201897	8.695199466	8.940646017	8.899291252	8.393954551	8.670929654
(TCCC)n	6.943081452	6.992772125	6.814053238	7.264932114	7.740924341	7.785588256	7.705518472	7.608557165	7.633955869	7.421151819	7.229965159	7.152672232	7.870416094	7.850072624	7.06682755	7.134711487
HSMAR1	9.34150988	9.246120426	9.10707051	8.921535923	9.396383677	9.068090871	9.17539073	9.183986404	9.08074029	9.027084093	8.868600843	8.73441443	9.114639186	9.1548389	8.474685823	8.644243205
LTR51	6.764067193	6.965253946	6.703760396	6.58537059	6.939315196	6.79849424	6.636774828	6.417494857	6.417775277	6.393427336	6.857712527	6.636029689	6.798352134	7.072994766	5.964312639	6.58057191
Charlie11	5.633956705	5.604100635	5.711216201	5.024059358	5.03301478	4.719267549	4.952845876	4.937121258	4.64789506	4.971194335	5.900781249	5.467829369	6.519751471	6.503834121	6.092636736	5.669276135
LTR16E1	9.378290744	9.22969332	8.887736391	8.968917803	8.916107805	8.900352996	9.177218662	9.086157725	9.063510447	8.932447219	8.178390994	8.284021654	8.087538828	8.004669493	7.85093084	8.038082923
MER76	7.131335652	7.075991236	6.611149246	6.336101104	6.664426204	6.470127584	6.802264858	6.740145926	6.64480908	6.631118893	6.552857945	6.329549994	6.740923854	6.630150571	5.847903147	6.463334235
MLT1L-int	3.740043964	3.763223141	3.457078196	2.959289102	3.465646339	3.734697589	3.574334253	3.134801925	3.269383437	3.214863416	4.050357605	3.68355806	3.511189457	3.770008235	4.44493848	4.515801655
HERVK22-int	7.175791958	7.161615078	7.012170167	6.450487767	7.174134586	7.034977121	6.911716	6.998837042	6.774709822	6.866496956	7.770835076	7.844549936	8.465385768	8.712012684	7.789135739	7.705222832
MLT1F2	10.84841238	10.77614818	10.67179542	10.46692196	10.56252917	10.40320543	10.7410188	10.71591063	10.61456688	10.56884469	10.38804708	10.31183482	10.53514178	10.5779231	10.03589972	10.22920571
MARNA	9.054956883	8.725643305	8.95522441	8.832921536	8.959829182	8.652799577	8.894596739	8.87462369	8.852340802	8.630205506	9.189598867	9.226733125	9.529323386	9.68211654	9.241951458	9.429545921
(CATCC)n	3.651234697	4.200909379	2.384321853	3.453103715	3.913105316	4.062751787	4.121822048	4.220193417	4.377443183	3.559998902	4.497816582	3.176598071	5.141239848	4.80103513	3.596941573	3.94548593
Charlie25	7.466745067	7.212659142	7.727239463	7.555250602	7.688507092	7.661908169	7.630117248	7.649155159	7.630839896	7.351923784	7.587164067	7.392194931	7.598652299	7.929440862	7.077206696	7.236482165
MLT1B	12.03391018	11.89842912	11.68597572	11.50515979	11.84801491	11.73529699	11.8185334	11.73280902	11.67414656	11.59471008	11.55116931	11.46370287	11.82212677	11.96348003	11.34406039	11.49238039
MLT1A1	10.35365478	10.44510647	9.990631332	9.829653822	10.20907318	10.1397485	10.46541688	10.37087447	10.28903594	10.26603561	10.25211026	10.16647803	10.55402137	10.62419907	10.0451818	10.17779783
MER102a	9.572933978	9.405983196	9.472881662	9.469669797	9.266899077	9.078710125	9.014979853	8.95902336	8.890621324	8.795758547	8.935221894	8.812841077	9.091851821	9.245036708	8.584262439	8.850918521
MER41-int	9.297379063	9.014510784	8.865634158	8.726662848	9.156469742	8.84633274	9.308105738	9.228976189	9.259834123	8.963237611	9.164573174	9.006821365	9.960436382	10.10985824	9.146610744	8.992527197
LFSINE_Vert	8.568014619	8.656044519	8.278721505	8.19085317	8.639209918	8.632349978	9.111821481	9.03640469	8.944321091	8.907031209	8.279759085	8.15508275	8.240405552	8.186025493	8.381445556	8.690625456
L4	11.49702341	11.18980638	11.32592605	11.19349556	11.36673264	11.11029165	11.32994087	11.29725466	11.29655224	11.01681204	11.49756609	11.36772224	11.81518759	11.78099235	11.28372221	11.4659558
MER39	10.62942306	10.51285924	10.17896179	10.14203814	10.12956018	9.984643141	10.1646046	10.06236311	10.07874071	9.827582512	9.068009623	8.957957784	9.297536886	9.698687519	8.934652666	9.131112246
LTR67B	10.46938569	10.16139857	10.58213167	10.43088138	10.17538812	9.965152452	10.23298518	10.30497127	10.22951412	9.983763009	9.271578532	9.13201856	9.556624107	9.343161433	8.960112651	9.226397266
Tigger5	9.75443923	9.662484448	9.765641033	9.606380365	9.730387471	9.469551313	9.411112935	9.368304695	9.363901036	9.08556136	9.512766923	9.578824771	9.765430745	9.519076064	9.502870052	9.607587829
(CGCGG)n	0.843879775	2.816994397	1.918658281	2.959289102	1.932214139	2.57242616	2.19582263	0.584604843	1.684420936	1.175335052	2.912854081	2.388102176	3.206334876	2.946885997	3.345402806	2.807982406
MER5B	12.09345416	11.7976913	11.75523469	11.63610972	11.86427345	11.70892909	11.99251122	11.9637511	11.95673968	11.65702238	11.85556406	11.83950064	12.0905952	12.22426282	11.73383018	11.91668109
LTR38B	7.733299234	7.346663008	7.428715973	7.104467441	7.420688557	7.458558196	7.789176401	7.608557165	7.602489081	7.466889498	4.983243409	4.994759748	5.096151958	4.200642589	4.625510726	4.515801655
MER63A	9.419208915	9.411091378	9.014683136	9.000557121	9.289303074	9.234713055	9.421174691	9.447463558	9.351650776	9.180959601	8.596550535	8.519257607	8.679204869	8.910004383	8.250001591	8.630712554
(TGAG)n	5.858830116	6.128327377	5.314243418	5.372485255	5.560803572	5.94165997	5.823429468	5.890992087	5.922188583	5.406289487	6.56820591	6.1860584	6.867064884	6.953805411	5.582442004	6.68899437
MER54A	8.206310698	8.244894861	7.734575217	7.744391218	8.404530884	8.225868399	8.505435402	8.439918296	8.329238602	8.280370523	7.509789223	7.700160027	7.95492239	7.886691215	7.306232209	7.755960194
MER47A	9.427589392	9.057960203	9.44929685	9.322932216	9.16860605	8.925783062	9.224833716	9.189290435	9.15853245	8.907031209	9.731329743	9.546138023	10.06065328	9.94254445	9.563187447	9.567315813
MLT1C	12.40299127	12.327445	12.08768848	12.11910896	12.25988496	12.19526241	12.35291688	12.31197835	12.20228713	12.12102273	11.81029621	11.78139512	12.18681051	12.20662926	11.59445981	11.83570414
MER48	7.114823941	7.271619698	6.616453278	6.266420195	7.044036186	6.897785161	7.135049207	7.027548339	6.740426346	7.068805132	5.605876327	5.58688204	5.860339021	6.541067028	5.019174574	5.470947419
(TGGG)n	5.525703814	6.099687329	5.042040697	5.038066216	5.261715454	5.711490198	5.3267535	5.369706958	5.178409777	5.165281387	5.513758126	4.859407895	6.485194249	6.681074506	4.734445097	4.515801655
LTR7	11.21638212	11.46900861	10.56028	10.52743912	10.65385302	10.62019926	10.6279469	10.61231341	10.4143815	10.46714527	10.91247833	10.85977739	11.36768909	11.41480501	10.64264664	10.57925177
MER6	8.136457046	8.109596606	7.646578736	7.588943093	7.963897207	7.906326897	8.160221262	8.09805047	8.002737778	7.892630666	7.854586426	7.856448519	8.555583577	8.325931063	7.795435727	7.975233273
L1MCa	10.68430804	10.49372552	10.58484001	10.50429295	10.78675449	10.609777	11.01101377	10.94795742	10.92648351	10.65668602	10.65925643	10.58911221	11.07706222	11.19809526	10.29014972	10.58802998
X7B_LINE	9.460632807	8.921433343	9.485980623	9.351956992	9.74058564	9.341870481	9.476407832	9.407972083	9.435295376	9.055938956	7.088112527	7.162290234	6.919771935	7.021233338	7.215180229	7.306233274
MLT1I	11.01477849	10.90121945	10.48180915	10.46821571	10.7026607	10.60243636	10.67430914	10.61231341	10.50140456	10.41559637	10.49931861	10.38861441	10.66431922	10.78026267	10.0919971	10.30143761
(CAGTG)n	1.374394491	0.918874011	-2.473659142	-0.333492647	0.854211627	0.502036832	1.011398059	0.584604843	1.477970059	-1.99458995	0.590925986	2.098595559	2.578303653	2.41637128	3.040548225	0.486054311
LTR25	5.991367387	5.78587188	5.439230194	5.4267283	5.199986464	5.27814082	5.601814989	5.71388786	5.293230179	5.62746187	4.838853499	4.859407895	3.873759537	5.027805992	3.47664734	4.515801655
MLT1E3-int	3.506844787	2.744844611	1.774268372	3.534403817	2.207848582	2.086999333	1.944283863	2.421106111	1.236961959	2.528972006	4.620673329	4.214072776	4.073068345	4.200642589	3.596941573	4.030374827
(CACAT)n	4.873627118	5.509290942	4.320756725	3.611365799	4.672971313	5.191335993	5.144423477	5.195102436	3.843619531	5.597867088	2.912854081	3.176598071	1.44080013	4.104427274	2.123010385	-1.098908189
(CAGAG)n	0.481309695	0.629367394	-2.473659142	-1.070458241	-0.730750873	-1.819891262	1.458857036	1.864712762	1.477970059	1.464841669	2.465395104	1.250598652	3.02576263	-0.753553721	2.412517002	1.223019905
L1M2a	8.776586662	8.845843816	7.853893502	8.03719476	8.620188308	8.545337587	8.637438899	8.596630712	8.543230828	8.271025097	7.150621728	7.1135459	7.574199255	7.451017423	7.270497997	7.025213122
L1MA7	11.12761124	10.7616529	11.13955479	10.91194122	10.91565783	10.6310622	10.81450178	10.72324235	10.70141489	10.41559637	10.74109637	10.60946959	11.18731445	11.27193194	10.48300391	10.5408847
MLT1E1-int	-0.004117132	-0.218629513	-0.888696641	1.251469854	0.491641548	0.98746366	-0.126105465	-0.637787578	-0.637507159	-0.409627449	0.590925986	0.513633058	2.819311753	0.831408779	0.538047884	0.486054311
MER90	8.325903384	8.150313402	7.794297943	7.547927261	7.94285266	7.95654177	7.700443022	7.753097889	7.527399768	7.507247235	7.088112527	6.649769746	7.113225472	7.229439853	6.336789676	6.67587887
MER72	7.953565354	7.857117026	7.367118782	7.063968079	7.376030145	7.430407155	7.73808068	7.496638742	7.267378301	7.546506666	7.170870412	6.742451749	7.654147411	7.693529505	6.969893671	6.928997807
MER34	7.809664059	7.548230631	7.487790553	6.990237691	7.125155794	7.154523327	7.433080401	7.46550023	7.444641883	6.991251987	7.350259393	7.487091271	7.94859477	8.113725018	7.416609757	7.625605664
Eulor8	4.388200291	4.37830563	4.267807845	4.239397021	4.398532144	4.555148169	4.809354283	4.252983352	4.623020392	3.982689974	2.175888487	3.572526747	3.02576263	3.494373792	-1.046914616	2.601531529
ERVL-B4-int	10.51217385	10.44546217	9.835532965	9.712267014	9.931917502	9.979795099	9.980588326	9.900401354	9.787708745	9.656013073	9.804435286	9.751241388	9.954132953	9.923284885	9.504793645	9.861817805
Eulor4	1.580845369	-0.218629513	-0.151731047	2.298775569	1.384726344	2.086999333	1.944283863	2.169567344	2.635511336	-0.409627449	2.706403203	-1.071329443	2.819311753	3.153336874	2.123010385	1.708446733
(CCCTAG)n	10.26243519	10.64385287	9.669405139	9.75211259	10.81533972	10.90611397	10.05703363	9.970467244	9.615552399	9.93799392	7.784040615	7.561665755	6.867064884	6.406317616	6.589710004	7.512116608
LTR8A	10.02737732	9.901089783	9.867025513	9.830157029	9.648266414	9.610038479	9.858312994	9.829478314	9.743675254	9.46125096	9.228758388	9.184879246	9.405429796	9.573998923	8.454922569	9.069763929
LTR81A	7.558125292	7.337493305	7.235424671	6.920118505	7.012961553	7.016159093	7.077487249	7.230520555	7.04665702	6.75695411	5.97174777	6.363298785	6.53672455	6.967545467	5.639585911	6.714873002
LTR52-int	6.471616299	6.20427623	5.58703679	5.183783046	5.898605747	5.631319849	5.736841783	5.603798408	5.578430241	5.24381479	5.345813488	5.371614053	5.805372562	6.014630604	5.292935387	5.559303293
UCON28a	3.940741314	4.059355235	3.254261313	3.534403817	3.51717664	2.823964927	3.166676284	3.707987258	3.203795095	3.214863416	4.560552337	3.882866868	4.404274254	4.104427274	3.201012897	4.733981825
