Gene	GV.0	GV.1	MI.0	MI.1	MII.0	MII.1	PN.0	PN.1	CL.0	CL.1	MOR.0	MOR.1	ICM.0	ICM.1	TROPH.0	TROPH.1
TP53INP1	0.616538767	0.392048056	0.811434283	0.185759757	0.948353535	1.075805034	0.79413462	0.851043034	-0.067539951	0.089083702	-1.754296415	-0.223384811	-0.29864264	-1.337476651	-2.507634522	-1.920209181
TP53INP2	8.597742258	8.652298848	8.608853848	8.667602119	9.158331694	9.037623534	8.8167753	8.737127549	7.69544805	7.771376073	6.182341524	6.444318121	6.001813924	6.460833131	5.68383601	5.941498105
TP53RK	-5.055886575	-3.695414786	-5.254654907	-2.198904094	-5.074014278	-3.011657807	-3.551640217	-4.930316679	-0.147710299	0.245202903	-0.375784792	0.727705588	-0.588149257	0.428058095	-0.392157304	0.401718914
TP53TG3C	-0.663569153	-2.473022364	-3.669692407	-5.368829095	-2.266659356	-1.789265386	-2.329247795	-2.608388584	-5.276993316	-5.040199315	-1.754296415	-4.130275407	-3.758074259	-3.659404746	-4.092597023	-4.242137276
TP53TG3D	2.904115357	2.780318645	2.910252019	2.310651004	3.018742863	2.679504097	2.891303279	2.647112149	3.447520537	3.406883911	0.011238331	-0.223384811	-0.29864264	-2.074442246	-0.922672021	-0.782705657
TP63	9.293740217	9.450888703	9.313954415	9.263314134	9.499692074	9.421840701	9.388856918	9.302628823	7.563194508	7.641697911	5.01388791	5.189396714	5.601675301	5.623683607	5.069794306	5.381744214
TP73	3.177733101	3.409620685	2.57189358	2.193413329	2.752534209	2.298197455	2.570756415	2.327071163	1.543185646	2.119672021	3.787961635	3.841268147	4.258734029	4.36850125	2.940825979	2.676725961
TP73-AS1	2.25699638	2.251004174	2.002732935	2.014875197	2.518442759	2.298197455	1.805911788	1.783928838	1.491191009	1.299650687	-1.268869588	-0.670843788	-0.950719337	-1.337476651	-0.005134181	-1.434782354
TPBG	1.814478144	1.753045715	1.315200701	2.310651004	1.959408724	1.670166233	1.982338355	1.046963244	5.654482918	5.52108863	6.107410872	5.82246584	5.520375199	5.441257593	6.048232748	5.778842663
TPBGL	3.741774951	3.856613826	3.957233387	4.125026354	3.484406435	3.340017631	3.359252309	3.183425487	2.174217796	1.948485371	-0.906299508	-0.670843788	-2.173111758	0.732912676	-0.633165404	0.150180147
TPCN1	6.11341212	6.192821097	5.559927559	5.561168968	5.616856731	5.640589653	5.695496129	5.582423783	4.024502879	4.362812708	4.863354704	4.922292644	5.109204481	5.756337022	5.647183587	5.449606243
TPCN2	3.562498927	3.561973057	2.784264082	2.948583519	3.130556866	2.903225579	3.125492128	2.777042453	1.841947756	1.805290736	4.827657336	4.779617677	5.592864923	5.651208035	5.751324029	5.169373712
TPD52	2.915656979	2.656260653	2.352675406	2.796077832	2.326865158	2.480195289	2.966685091	2.269355665	1.13239762	0.687721139	-0.616792891	-0.429835689	-0.950719337	-0.489479745	-0.922672021	0.005790237
TPD52L1	-3.470924075	-1.192914445	-2.447299985	-3.783866594	-2.266659356	-4.596620308	-0.092208598	-1.023426084	0.21485978	-0.952736474	3.984471422	4.168932612	3.976635361	3.991646945	4.876069771	4.643559097
TPD52L2	7.442214669	7.506096559	7.128239262	7.34520172	7.58039799	7.510269737	7.563186601	7.431901137	7.829733186	7.997862305	7.668188901	7.691897055	7.600027449	7.633492009	8.07073817	7.949230437
TPGS1	-0.968423734	-0.326180976	-2.932726812	-1.281366254	-0.430158088	-1.137188689	-0.381715215	-0.842853838	-1.370102721	0.842443734	1.133228856	0.513580783	1.668190496	1.955305098	1.522112822	-0.154674435
TPGS2	-0.807959062	-0.422396291	-2.447299985	-0.845267139	-2.266659356	-0.89618059	-0.888675204	0.198966338	-2.107068315	-0.792271802	-0.169333914	-0.670843788	-0.588149257	-3.659404746	-0.633165404	-0.33524668
TPH2	6.045432579	5.928466704	5.72047655	5.794191545	6.096536757	5.807456828	6.176847223	6.09274457	4.321059184	4.247513064	0.316092913	-0.042812566	-0.29864264	-3.659404746	-2.507634522	0.712059034
TPI1	6.509691561	6.856934104	5.593185448	5.700620672	5.009465049	4.98646246	5.500927834	5.437098072	5.912213518	5.843207671	9.473921027	9.485928803	9.824420589	9.724974302	9.57949678	9.414846144
TPI1P1	4.5120695	4.557250647	3.233185126	3.127025932	3.100911405	2.854590804	4.025788611	3.724319349	3.638886063	3.495076061	7.536183283	7.523913066	7.117675093	7.3747064	7.220852918	7.354518392
TPI1P2	2.042145508	2.014243463	0.237198189	1.372637891	2.024017805	2.273744412	2.281249797	2.616577781	1.062856687	1.529656293	-2.491262009	-2.545312906	0.489853255	-0.852049824	-0.922672021	-0.154674435
TPK1	2.310435639	1.774905149	2.276726553	1.997493119	2.36061395	1.70716044	3.375149936	3.827906535	2.994469712	3.398592537	0.447337446	1.484434437	-1.436146164	0.86415721	0.2997204	0.512750226
TPM1	7.629519259	7.739734553	7.612430739	7.606481523	7.756302852	7.693110432	7.885591684	7.845499333	5.988035626	6.338637398	7.489353627	7.320420365	7.740276349	7.748394104	7.363243887	7.19613478
TPM2	-3.470924075	-5.280377286	-3.669692407	-1.281366254	-5.074014278	-4.596620308	-3.551640217	-4.930316679	0.450927138	0.386065439	0.56763168	0.262042016	-0.057634541	0.041034972	-0.633165404	-0.541697558
TPM3	0.229515644	1.227417354	0.895092212	1.074114401	1.075732842	1.425747505	1.402556094	0.95232637	2.63589602	2.942794259	2.842638727	2.764542357	3.062104704	2.940508096	3.107075322	3.124184938
TPM3P6	0.826756474	0.986409254	-0.862337485	-2.198904094	-0.430158088	-0.689729712	-0.182406407	-1.470885061	0.149271438	0.089083702	0.968169609	1.079177959	0.885781931	0.041034972	0.551259167	0.887145741
TPM3P9	3.158432545	3.278043427	1.884896445	1.64239816	2.790171867	2.522320765	3.097016959	2.763170278	3.650784646	3.479436937	4.387299863	4.283352522	4.705450114	4.711282661	4.597400949	4.293138101
TPM4	4.044775764	4.193328463	6.290792274	6.386475793	3.736557357	3.774067099	5.181940092	5.129027781	4.489535592	4.055197707	8.971751404	8.93766307	9.261690194	9.126660635	9.702732424	9.549941254
TPMTP1	-2.73395848	-2.473022364	-3.669692407	-0.845267139	-5.074014278	-3.011657807	-5.136602718	-2.608388584	-1.576553598	-3.455236815	-2.491262009	-1.322920485	-3.758074259	-3.659404746	-4.092597023	-0.782705657
TPO	6.681783288	6.629140828	5.979563771	6.250015207	6.760851761	6.714560352	6.709279317	6.648527712	5.31452903	5.440590886	1.806418539	2.173505341	-0.950719337	0.86415721	1.116856343	2.061643472
TPP1	-2.73395848	-1.820945668	-2.084729906	-1.909397476	-3.489051777	-2.274692213	-1.677171099	-2.122961757	-2.469638394	-2.232844393	-0.906299508	-0.670843788	1.451379107	1.469878271	-0.392157304	-0.154674435
TPP2	7.253305532	7.155553365	7.53548992	7.395005704	7.662176223	7.3143971	7.940713728	7.917719362	7.09723111	7.16345457	6.539405127	6.409852632	6.816519268	6.780426138	7.038616883	6.864425664
TPR	1.247894173	1.838563786	1.925254183	2.193413329	2.002801319	2.298197455	1.54989781	1.727894803	0.745374497	0.089083702	1.596200832	2.209574596	1.796514593	1.384989373	2.24725298	1.24971582
TPRA1	0.435966521	0.785711904	0.473265547	-0.324434976	0.85672306	0.688781911	1.306340778	1.21943044	-1.370102721	0.004194804	1.651695945	-0.042812566	2.12456879	1.625997473	0.765383973	0.401718914
TPRG1	7.695866676	7.603984053	7.135782782	7.075926995	7.278856777	7.163683817	7.450002543	7.385681943	5.511725016	5.269277038	2.399508921	1.935813784	1.856635585	2.013020596	1.264954982	2.917734061
TPRG1L	5.014234369	4.975831402	4.202725972	4.19912698	4.298850782	4.307261538	4.055690097	3.873814342	6.459831383	6.440086006	6.611151174	6.708140669	6.159297821	6.139876875	6.41618814	6.299927266
TPRKB	-0.968423734	-1.579937568	-2.084729906	-3.046901	-2.266659356	-3.011657807	-3.551640217	-3.345354179	0.450927138	-0.18221832	-1.754296415	0.727705588	0.148816337	-0.199973128	-0.392157304	0.615843719
TPRN	-2.73395848	-2.473022364	-2.932726812	-1.909397476	-2.752086183	-3.011657807	-1.966677716	-3.345354179	-2.469638394	-1.870274314	-0.169333914	-1.808347312	-0.29864264	-0.199973128	-0.185706427	1.043264943
TPRX1	-5.055886575	-5.280377286	-5.254654907	-5.368829095	-5.074014278	-4.596620308	-1.049139876	-4.930316679	4.643359539	4.726329593	0.56763168	0.262042016	0.996813243	-0.199973128	-1.770668928	0.615843719
TPRX2P	-5.055886575	-2.473022364	-5.254654907	-5.368829095	-5.074014278	-4.596620308	4.050749356	-2.122961757	8.8044069	8.825243996	4.268071398	4.266329374	2.871282361	2.362963067	2.097227536	5.059358919
TPRXL	11.33674949	11.50186591	11.39281757	11.53555857	11.85721955	11.81785023	11.96431623	11.89460478	10.41455939	10.49789866	4.578411519	4.803415248	3.275348743	3.283109759	3.708302877	6.513584878
TPSD1	-0.663569153	-0.326180976	-5.254654907	-3.783866594	-1.614582659	-4.596620308	-0.744285295	-0.406754723	1.980394526	1.646301212	-4.07622451	-2.545312906	-3.758074259	-1.337476651	-4.092597023	-4.242137276
TPST1	1.658358942	1.195356145	3.587695436	3.763027866	1.49584133	1.184739406	3.285462049	2.504311548	6.77998302	6.883499568	5.21148787	5.162046226	4.761561994	4.883627074	4.841093632	5.036312182
TPST2	-2.73395848	-2.958449191	-1.554215189	-2.561474173	-2.752086183	-1.789265386	-2.329247795	-3.345354179	-0.419012321	-0.285311813	-0.169333914	0.262042016	0.885781931	1.198576249	0.2997204	-0.154674435
TPT1	3.754685059	3.16670594	4.732609105	4.533546019	4.118278537	3.464075624	4.777782415	4.722528294	5.070628052	4.935648653	5.807946009	5.816630868	5.985077135	5.830443214	5.542214028	5.953850022
TPT1-AS1	3.349254888	3.081566487	2.969346767	3.069962758	2.674178572	2.563251029	2.997823603	2.831234553	1.51742255	1.97102794	2.55313211	1.542149935	2.900137224	3.559763774	2.174189518	2.416074207
TPT1P1	-1.14899598	-1.032449773	-1.006727394	-0.414632785	-1.167123682	-0.689729712	-1.436162999	-0.537999257	-1.817561698	-2.718271221	-4.07622451	-4.130275407	-3.758074259	-3.659404746	-2.507634522	-4.242137276
TPT1P4	-2.73395848	-2.958449191	-5.254654907	-3.046901	-2.266659356	-4.596620308	-1.436162999	-1.470885061	-0.419012321	-0.516637359	4.411615524	4.443371781	3.572842619	3.724299546	3.407248865	4.057070742
TPT1P5	1.573470045	1.958027453	-0.12537189	0.859989595	0.808628772	0.447773811	0.696287297	0.742108663	-0.322797006	0.574510529	-1.268869588	-1.322920485	-0.950719337	-2.074442246	-4.092597023	-1.920209181
TPTE	0.15356679	0.274211565	-1.347764312	-0.324434976	-0.029620158	0.357576002	1.167178031	1.444722752	0.789095874	1.435534116	0.447337446	0.914118713	0.765487697	0.041034972	0.430964934	0.150180147
TPTE2P2	-5.055886575	-3.695414786	-5.254654907	-5.368829095	-5.074014278	-4.596620308	-2.814674623	-2.608388584	0.337716528	-5.040199315	-1.754296415	-2.545312906	0.634243164	-0.199973128	-2.507634522	-0.154674435
TPTE2P3	-5.055886575	-2.110452285	-0.045201542	-1.281366254	-3.489051777	-2.274692213	-0.278621722	-2.122961757	0.21485978	0.451653781	1.538485334	2.019471713	0.329388582	1.83244835	0.951797097	1.590752738
TPTE2P6	-5.055886575	-5.280377286	-5.254654907	-5.368829095	-5.074014278	-4.596620308	-5.136602718	-4.930316679	-3.692030816	-2.232844393	-0.616792891	-0.042812566	-0.057634541	2.121954967	-2.507634522	-1.920209181
TPTEP1	4.380824967	4.525366586	3.851253601	3.914259258	4.272499455	4.307261538	4.291757455	4.038350114	4.601057596	4.375542453	8.661234109	8.656198438	8.45836848	8.520815236	8.829429817	8.63572198
TPX2	9.460983007	9.329320895	9.578581106	9.50081294	9.894427527	9.69130846	9.995053319	9.945576627	9.985578726	9.871426736	9.478244432	9.455039271	9.013621531	9.106502891	9.584131417	9.525529935
TRA2A	-0.968423734	-1.192914445	-1.347764312	-0.724972905	-1.904089276	-1.789265386	-1.966677716	-2.122961757	1.381218167	1.435534116	0.316092913	-0.223384811	1.099906736	0.86415721	1.192805196	0.887145741
TRA2B	-0.011492456	-0.235983167	-0.300458597	0.653538718	-0.029620158	-0.509157467	0.072850648	-0.072335684	3.022214702	2.823986829	2.462934301	2.136511134	3.087415792	2.74998619	2.873187262	2.526047049
TRABD	4.639341716	5.182124986	4.29801419	4.671460626	4.031894231	4.276823805	4.579359273	4.506394863	2.739814971	3.642795268	6.22869716	6.077958952	6.147312746	6.506758336	6.481996505	6.12746007
TRAC	0.073396442	-0.151094269	0.360054937	-0.5108481	-0.319126776	0.261360687	0.535822624	-0.072335684	-0.147710299	0.089083702	-4.07622451	-4.130275407	-3.758074259	-3.659404746	-1.770668928	-4.242137276
TRAF2	8.395453343	8.572639801	7.34223366	7.460695454	7.827041155	7.906460044	7.789878606	7.656288581	6.311252836	6.630014321	6.112364336	6.080395937	5.51105242	5.846406808	6.161250462	5.811788606
TRAF3	8.217763349	8.233473654	8.315556585	8.483212671	8.399310964	8.330231603	8.415946311	8.345080378	6.913757333	6.979738841	5.565827183	5.48259309	5.492224159	5.7856101	6.257237069	6.080917484
TRAF3IP1	6.986114731	6.88547186	7.066991384	7.247490002	7.529380253	7.521996381	7.459354026	7.336762586	6.178847593	6.223656704	4.620743016	4.300177145	4.269831738	4.475021574	4.188173748	4.482376577
TRAF3IP2	2.378741652	2.59613966	2.163197608	2.691866837	2.790171867	2.950274152	2.752140531	2.84447038	1.821038767	1.646301212	-2.491262009	-1.808347312	-1.436146164	-0.852049824	-0.922672021	-1.434782354
TRAF3IP2-AS1	0.966481238	0.145887468	0.627988142	1.201026513	1.192772263	0.612833058	1.683576245	1.479074257	2.444105872	2.343504977	2.718191356	3.049633683	4.042825641	4.128497813	3.16479082	3.033987129
TRAF3IP3	4.976159152	4.784365478	4.144088785	4.221757955	4.391552127	4.174869162	4.798562332	4.455545721	1.665521189	2.919802617	0.678662992	0.117652107	1.099906736	0.86415721	0.861599288	0.96731609
TRAF4	3.963704153	4.04380326	3.66718603	3.731833244	2.953891719	3.082859792	4.035824791	3.466288102	6.804157205	6.958743636	8.28379951	8.35731344	8.116522933	8.105881352	8.448741635	8.309330677
TRAF5	6.795472074	6.660303362	6.4847038	6.473128304	6.959752837	6.674258987	6.543317161	6.426685413	4.943385011	4.40894933	3.872142722	3.549204693	1.668190496	3.054840771	2.918630233	2.917734061
TRAF6	1.052637881	1.16256621	1.154736029	1.425586771	0.598411064	1.425747505	1.238436714	0.902573335	0.008408903	0.514389536	-0.906299508	-1.322920485	-0.057634541	-2.074442246	-1.2852421	0.150180147
TRAF7	7.753680607	7.923735301	7.398861972	7.439934021	8.037284436	7.985286381	8.310092913	8.263978488	7.04070193	7.354531314	7.155596669	7.28070586	7.180770199	7.329989754	7.666875099	7.444800896
TRAFD1	9.816163002	9.81019004	9.802617657	9.88039549	10.4891522	10.35662128	10.65132534	10.60808447	8.807399872	8.757766117	5.891001749	5.813704508	5.552538523	5.542719078	5.657272405	6.144802969
TRAIP	-0.101690265	0.869369833	0.360054937	0.608450828	-0.681696855	0.047235882	-0.182406407	0.198966338	0.080558688	0.245202903	-4.07622451	-1.808347312	-3.758074259	-0.852049824	-2.507634522	-2.657174775
TRAK1	10.50040991	10.52438397	10.44651616	10.5017042	11.01272322	10.96129207	11.21117434	11.16987339	9.667855981	9.911222012	8.327586422	8.19249777	8.292114509	8.427063247	7.869937541	8.107973167
TRAK2	0.826756474	0.82814717	0.895092212	1.317671432	1.746164685	1.511904149	1.54989781	1.21943044	1.098046115	1.559713527	-0.169333914	0.262042016	-0.29864264	0.732912676	-0.922672021	0.005790237
TRAM1	0.498702276	0.334332558	0.974163783	0.897957446	0.992074913	0.532662709	-0.182406407	-0.406754723	0.605649733	1.188619375	0.968169609	0.262042016	0.765487697	0.428058095	0.66229048	0.96731609
TRAM2	3.502534138	3.530194348	3.907736421	4.038438669	3.888881728	3.999569448	3.995254243	3.961467024	3.25048369	3.304096592	1.209177709	0.99900761	1.668190496	2.490342373	1.116856343	0.96731609
TRAM2-AS1	2.678823045	2.546171201	2.163197608	2.324657862	2.674178572	2.223558654	2.29802551	2.504311548	0.450927138	0.451653781	1.478364342	0.914118713	2.12456879	0.428058095	0.951797097	-0.154674435
TRANK1	-0.663569153	-0.151094269	0.526704806	0.185759757	0.135439088	-0.509157467	-0.278621722	-1.229876961	-1.370102721	-0.647881893	-2.491262009	-4.130275407	-3.758074259	-3.659404746	-2.507634522	-4.242137276
TRAP1	1.513969033	2.203438491	0.767712906	1.68645334	0.808628772	1.511904149	1.604864269	1.092051134	-0.232599197	0.741160398	0.781756485	1.597645048	0.765487697	1.198576249	1.522112822	0.615843719
TRAPPC1	0.301665429	0.909447273	1.403556575	0.464060919	0.707345436	0.612833058	0.885765096	1.000420658	0.149271438	0.004194804	-0.616792891	-0.223384811	0.148816337	0.247485849	0.2997204	-0.782705657
TRAPPC10	9.521955269	9.463562997	9.241637158	9.256480212	9.755956151	9.610775385	9.569083662	9.546366247	7.526128757	7.543118553	7.50356282	7.554034904	7.69159028	7.794380309	7.693264083	7.67709851
TRAPPC11	7.075648893	6.819956533	7.288618631	6.971855559	7.111170889	6.847876979	7.067662739	6.91164072	5.851645497	5.686870243	6.194070817	6.303310034	6.287685402	6.218646166	6.147001507	6.203912131
TRAPPC12	6.51823386	6.854369882	6.310923229	6.65596429	6.606784757	6.714560352	6.50680256	6.411202144	5.133458035	5.289597023	5.008583878	5.120023011	5.384032798	5.605037854	5.236077905	5.050184357
TRAPPC13	5.996002081	5.820941868	5.830817552	5.953662443	6.011458181	5.628587129	6.171167314	5.983320749	4.04718723	3.968229307	4.527401835	4.654359439	4.721706005	4.535352108	4.705064503	4.766291346
TRAPPC2	-1.14899598	-1.820945668	-1.167192066	-0.324434976	-0.319126776	-1.137188689	-1.677171099	-1.470885061	-2.955065221	-1.870274314	-2.491262009	-1.322920485	-1.436146164	-3.659404746	-1.2852421	-1.920209181
TRAPPC2B	4.596958398	4.442430245	3.363730595	3.227360661	2.274713876	2.392064379	2.68994577	2.167715404	4.04718723	4.023195766	4.489829528	4.349504857	3.804168165	4.075304874	4.05206122	4.171490653
TRAPPC2L	6.005484617	6.186718748	4.896361632	4.863591832	3.829867568	3.875054906	4.287563571	3.918306261	3.111023969	3.259008703	6.357360931	6.307476666	6.336003427	6.287501528	6.582477898	6.389949137
TRAPPC3	-0.807959062	-1.032449773	-1.347764312	-1.909397476	-1.37357456	-0.509157467	-0.092208598	-1.023426084	-0.633137126	-1.13330872	-0.375784792	0.727705588	-0.588149257	0.041034972	-1.2852421	0.512750226
TRAPPC4	4.380824967	4.456024645	3.840742115	3.867185097	2.577037413	2.522320765	3.390874289	2.883464512	6.026216633	6.002144064	6.114834705	6.025807669	5.923164153	5.971772309	5.82178811	5.943976964
TRAPPC6A	-1.596454957	-2.110452285	-2.932726812	-0.613941593	-1.904089276	-3.011657807	-5.136602718	-2.608388584	-5.276993316	-3.455236815	-1.754296415	-4.130275407	-3.758074259	-3.659404746	-2.507634522	-2.657174775
TRAPPC6B	-0.968423734	-0.422396291	-1.795223289	-0.724972905	-1.37357456	-0.89618059	-0.888675204	-1.760391678	0.789095874	0.451653781	0.011238331	-0.670843788	-0.950719337	-2.074442246	-0.922672021	-1.072212275
TRAPPC8	0.558823269	0.986409254	0.67608243	0.608450828	0.85672306	0.895232788	0.929486473	0.561536417	1.821038767	1.878663922	1.281327495	1.597645048	1.28631986	1.895184105	1.635323432	1.372572568
TRAPPC9	1.010202615	1.059472717	1.315200701	0.697260095	1.368929218	1.380659616	2.934859645	2.662140358	2.497793743	3.083921996	0.56763168	1.227276598	-0.29864264	0.588522767	-0.392157304	0.887145741
TRAT1	-0.663569153	-1.373486691	-2.932726812	-0.613941593	-2.752086183	-2.274692213	-1.229712122	-1.760391678	-0.75343136	-5.040199315	-4.07622451	-4.130275407	-3.758074259	-3.659404746	-4.092597023	-4.242137276
TRAV20	-5.055886575	-5.280377286	-5.254654907	-0.5108481	-5.074014278	-4.596620308	-5.136602718	-4.930316679	-2.955065221	-5.040199315	-4.07622451	-4.130275407	-3.758074259	-3.659404746	-4.092597023	-4.242137276
