WT_RNA_Rep1	WT_RNA_Rep2	WT_RNA_Rep3	Null_RNA_Rep1	Null_RNA_Rep2	Null_RNA_Rep3
CBLB	4.97325995129887	4.79793418369409	4.68882100298789	3.97395342232806	4.04120399839289	3.70628954447827
ALCAM	5.37983256198117	5.47512857517788	4.90529021205893	4.09445282475105	5.03780061148572	3.78197272024829
LOC391562	0.330903444653874	0.610864055130893	0.787436883685914	-1.91382835033275	-1.1520239473943	0.467399076500081
LOC105374020	2.88748414400521	3.49937612142456	2.84468083552039	-0.139388050747884	-0.228645228997211	0.650845217596012
LOC124909492	-0.578331091422944	-0.335364688428126	-0.569256629362125	0.826928822995828	-0.652452937903787	-0.557262977734188
LOC105374016	-2.02899250043251	-2.88556177098861	-2.7568836325379	-4.57679336305518	-6.01000494252187	-3.8302814721406
NFKBIZ	2.16740471237099	2.25545053853847	1.52440247785212	2.00315106289935	2.13465330031001	1.47957379044618
NXPE3	5.70661993273949	5.81239866309003	5.53211057298738	5.42742710326301	5.2805899455607	5.2331136091479
CEP97	4.09340413092722	4.56564934084372	4.01717128036353	3.4213269037266	3.32761695947064	2.65621838969486
PDCL3P4	-1.2920269062663	-1.44498917960262	-0.717355268351259	0.998115473002052	0.329845060362754	0.813574717634121
LOC124909402	-2.23544337789994	-1.99247697490512	-3.60488053909285	-0.380396150251678	-0.583740187819773	-0.771387783087035
RPL24	8.35751670364542	8.45881340370786	8.97740259955845	8.26967644686803	8.44987488708085	8.76178618426066
LOC124906262	4.41395099541622	5.20568469435773	4.54588220526257	7.14729409873881	7.03114082495446	6.12245977504588
ZBTB11-AS1	-0.38129424436339	-1.04906050327149	-0.500543879278111	-0.54704601966113	-0.395295098406663	0.0110207818403376
ZBTB11	3.96044930786891	4.17898854461298	3.36551299882183	3.84807275359177	4.08671021196666	3.13550281252148
RPS18P5	-0.578331091422944	-0.834935697918638	-1.28295244420548	-1.63819390771933	-1.61768751974311	-1.16731645941817
PCNP	6.67167840031318	6.89743643793181	6.87953959273204	6.68862634187581	6.88613821825264	6.44932910891188
TRMT10C	5.41450364627181	5.11524307982216	5.26116195800399	5.92537543776419	5.82486109584015	5.59947395699825
FAM172BP	-5.93588309604103	-5.69291669304621	-5.92680863398021	-2.99183086233403	-1.48644298646486	-2.24531897141945
BTF3P16	1.54793268122323	1.40511538991432	1.49104388090569	1.36962559673997	1.16990414749306	1.57344071391041
SENP7	3.90489482755403	4.05359762809225	3.22039629096202	3.43629663638526	3.36286011759072	2.61266202370812
IMPG2	-3.61395500115367	-1.78602609743769	-3.60488053909285	-2.46131614563525	-0.800551576892921	-2.60788905080416
ABI3BP	-4.35092059531987	-2.5229916916039	-3.60488053909285	-3.35440094171873	-2.55057332388457	-1.71480425472067
TFG	6.38689008041354	6.40280997559284	6.55675525414488	6.62226546059784	6.72110191186616	6.62949165319515
ADGRG7	-5.93588309604103	-5.69291669304621	-5.92680863398021	-1.11736174441788	-1.48644298646486	-1.32778113161142
TMEM45A	4.32032559248636	5.2750300127665	4.75706323464239	2.92305252402802	3.03711896959215	2.98989749027458
LNP1	3.54994621266088	3.72704348480168	3.87570773114101	2.35788038906687	2.13465330031001	2.35954308673941
TOMM70	6.26838236009582	6.16778233956578	6.22959051089138	6.70880151055008	6.68369979670342	6.64037740191995
NIT2	5.0058981462375	5.32736880779844	5.46174687000235	5.14942479627702	5.26902519392778	5.47121472284195
TBC1D23	5.80684738047815	6.01487380248261	5.80493465672763	6.40928568382475	6.28317928823764	6.04162376551858
DUSP12P1	-4.35092059531987	-2.5229916916039	-2.7568836325379	-2.70232424513904	-2.10311434691335	-1.50835337725324
LOC124909400	-4.35092059531987	-4.10795419232505	-5.92680863398021	-2.25486526816782	-1.76207742907829	-3.0933158779744
FILIP1L	0.571911544157669	1.12726226936898	-0.717355268351259	0.213283567570587	0.908858294752723	-0.20579060723281
CMSS1	4.81649755051187	5.09580163964425	5.21465992141288	5.07126456269816	5.08341262186609	5.42632037486881
COL8A1	-5.93588309604103	-4.10795419232505	-5.92680863398021	-1.63819390771933	-0.282084487958672	-1.71480425472067
LOC105374002	-1.2920269062663	-4.10795419232505	-2.7568836325379	-3.83982776888898	-3.68807684763451	-2.24531897141945
DCBLD2	6.59768998534877	6.59566104394649	6.13016770219801	6.01597510325693	5.86996113714249	5.33378740917844
ST3GAL6	2.76108443019326	3.05191714445334	2.85126849555515	2.94937980645837	3.00958578583601	2.76963137004652
ST3GAL6-AS1	-2.02899250043251	-3.37098859815885	-3.60488053909285	-1.63819390771933	-2.55057332388457	-2.60788905080416
WWP1P1	0.778362421625095	1.48699239696872	0.841375690796717	1.40048656044473	1.16990414749306	1.06048945810464
CPOX	4.59061614309554	4.99620771186705	4.98233441335969	4.93298164127175	4.93909221320734	5.0015535547443
CLDND1	5.82857386757886	6.30602625839687	6.15965935948386	6.11349567969399	6.11379314872998	5.97653663315141
LOC105373997	2.45213418930411	3.73124959577189	2.2280094750719	1.03791648106003	1.20916357794029	0.417646041302981
RIOX2	3.35643853676101	3.43378777979698	3.17909987459095	4.13401307064417	4.23910851019186	3.96196655752679
CRYBG3	3.79373764751201	4.04009862863975	2.3815303961592	3.64720831114292	3.24973832116891	2.19208634088785
ARL6	2.20877514679085	2.47199023362948	2.10109736258968	1.75113347245362	1.79089495739843	1.02769952298697
LOC107986103	-2.23544337789994	-2.5229916916039	-2.22636891583912	-1.51789967400161	-3.68807684763451	-3.0933158779744
EPHA6	-0.726429730412078	0.0350037615169892	-0.569256629362125	-4.57679336305518	-1.61768751974311	-2.60788905080416
LOC124909397	-2.02899250043251	-2.88556177098861	-5.92680863398021	-6.16175586377634	-6.01000494252187	-5.41524397286176
MTRNR2L12	1.7151685951379	1.15257335789816	2.18693353206898	1.05741265668582	1.06681065452896	0.813574717634121
HNRNPKP4	3.3191454737777	3.64023865726441	3.81634276013229	3.52299275664529	3.43500990334655	3.5476520324755
ARMC10P1	3.53375872119849	3.8247526950876	3.80281210957283	3.36767469036981	3.22121623818931	3.52433524145293
RBBP4P2	-0.444029999711353	-0.138327841368573	-0.145448920455549	-0.607167012098701	-0.228645228997211	-0.557262977734188
NSUN3	3.05563875003467	3.39189169475815	2.98308444978983	3.05983125748847	2.96440964728366	2.78932717138744
DHFR2	3.46286059589717	3.57620998610321	3.24060951185153	2.20893154303088	1.97298863217244	1.74462736391663
ARL13B	2.95590060717728	3.01788974065314	2.40858172071372	2.44926893353101	2.09328286589015	1.93348418136932
PROS1	3.08925646623748	3.60857950193634	2.63924540419088	1.48929582740259	1.85418120213241	1.84214386983089
PROS2P	-0.444029999711353	-0.201063596716535	-0.145448920455549	-1.30377486864877	-1.76207742907829	-3.8302814721406
EPHA3	3.30490823612093	3.11121432813711	2.21784960885167	-1.51789967400161	-2.10311434691335	-1.71480425472067
C3orf38	4.98818708954432	4.87408867720082	4.70890948635084	4.5754914792514	4.43397460007938	4.17159581510007
ZNF654	2.40841281187479	3.22296268578956	2.28751048682056	2.46395297928813	2.29833408761754	1.61817902867569
CGGBP1	6.47642210891424	6.64163594070621	6.31487665362142	5.84141064288883	5.8630546051396	5.355419920055
CHMP2B	4.98670130667264	5.16894564701294	5.03969681792553	4.99748478663533	4.84719852898629	4.60573596604245
LOC285232	-2.02899250043251	-2.23348507440891	-0.972612323593334	-1.51789967400161	-1.76207742907829	-3.0933158779744
VGLL3	6.20142829465987	6.14668078997496	5.50625513114186	2.64237515740698	2.43707828368778	2.00260854202414
LOC124906200	0.330903444653874	-1.99247697490512	-1.28295244420548	-1.30377486864877	-1.92254210127153	-2.60788905080416
CYP51A1P1	0.0413968274588886	0.496907865833807	0.00392870358267711	0.142024884400765	-0.12736189316003	-1.16731645941817
GBE1	4.03996487196576	5.35488886096138	4.47513748999633	2.81265872602919	3.08539208027069	2.66690506849211
ROBO1	6.72745262743732	6.39818806533029	5.85250033997969	6.05832010720797	6.00157176065431	5.30328890320746
CAP1P1	2.84875174951649	2.95454173340871	2.75618594970147	3.27078603661192	3.53881696593688	3.24653412491023
ROBO2	2.59939228057978	3.47450145278553	1.62008582590743	-0.54704601966113	-0.724602723659623	-1.50835337725324
ZNF717	2.67514170126632	2.88828388887875	2.73496946379178	2.13745215461094	1.62661967802178	1.74462736391663
LINC00960	1.98892940756475	2.35693185640435	2.54486658041184	1.33809002330687	1.9615386114289	1.64003846263943
DUX4L26	-4.35092059531987	-3.37098859815885	-1.83934579272987	-2.46131614563525	-1.36614875274715	-2.24531897141945
FRG2C	-3.61395500115367	-4.10795419232505	-3.60488053909285	-2.25486526816782	-2.55057332388457	-1.50835337725324
RPL23AP49	-0.578331091422944	-0.407514474183962	-1.53449121120145	-2.46131614563525	-0.965610823163418	-1.32778113161142
UNC93B3	-1.54356567326227	-0.938029190882742	-1.83934579272987	-2.25486526816782	-1.1520239473943	-0.891682016804747
OR7E22P	-2.76595809459872	-2.88556177098861	-5.92680863398021	-2.46131614563525	-3.68807684763451	-1.71480425472067
OR7E66P	-0.50961834133893	-0.201063596716535	0.643046974350739	0.178094139108286	0.465728488444527	0.312676481701439
MYLKP1	-2.47645147740373	-1.99247697490512	-4.34184613325905	-3.35440094171873	-6.01000494252187	-3.0933158779744
HNRNPA3P6	6.29863498969896	6.57474784445491	6.38749136791732	6.57274207791623	6.411796917948	6.36077774239105
CNTN3	-0.102993081876286	1.34050630849124	-1.83934579272987	-6.16175586377634	-6.01000494252187	-5.41524397286176
PDZRN3-AS1	-1.54356567326227	-1.78602609743769	-0.972612323593334	-2.70232424513904	-1.48644298646486	-1.71480425472067
PDZRN3	3.94216781668751	3.73544347965808	3.53057224509233	2.53521166245795	4.21520249442163	2.9641343942095
EBLN2	0.75061743114219	0.906996149140918	0.339977906714692	0.936276219184189	0.619351677557739	-0.20579060723281
PPP4R2	6.4081353438403	6.38623471237568	6.1956958503337	6.41543690191071	6.38900589043012	5.80089558356337
LOC124909395	-4.35092059531987	-5.69291669304621	-5.92680863398021	-3.83982776888898	-2.10311434691335	-5.41524397286176
FTH1P23	0.603275715067004	1.04855029335494	1.06187605279196	0.213283567570587	1.04527749297932	0.734503146642922
GXYLT2	0.958934667266916	1.07526763173072	1.43951358026561	1.59979536866814	1.64104674865706	1.93348418136932
LAPTM4BP2	0.934481623542377	1.40511538991432	1.6045728265361	2.04281528047287	2.00680334516468	1.7844283719746
PSMD12P1	1.34024130923321	1.07526763173072	1.38607432130415	1.41567296425941	1.35631727172394	2.00260854202414
LOC124909396	-2.47645147740373	-1.44498917960262	-0.500543879278111	-2.99183086233403	-2.84007994107956	-1.32778113161142
SHQ1	4.87388503266939	4.894860823282	4.93969757824599	5.1195946512047	5.209768608371	5.32031205104977
LINC00877	-0.102993081876286	0.814877947152486	1.06187605279196	-1.03247284683137	-1.055808632135	-0.461047662474885
PROK2	-0.650480877178779	-0.138327841368573	-0.797525617035243	0.552489653889784	0.810174019893317	0.515493364701126
GPR27	4.0823170827722	3.93096479696725	4.11073831998197	4.77119702841838	4.79008604510312	4.7758152416699
EIF4E3	4.07674144282403	3.97064141117106	4.1882350161815	5.24922540326746	5.17052586482261	5.11516236423731
FOXP1-AS1	-3.61395500115367	-5.69291669304621	-3.60488053909285	-1.63819390771933	-2.84007994107956	-1.50835337725324
FOXP1	3.70255281794944	3.73962520734205	3.63734085600552	4.42602165255187	4.35522390672967	4.21956707730996
MITF	-0.981686785654153	-1.78602609743769	-1.53449121120145	0.733061899531605	1.42462328511485	0.774580586018257
FRMD4B	3.2711312241365	3.70154600156411	3.05333094365895	2.2001879099589	3.20188335202413	2.35954308673941
ARL6IP5	5.62492737268691	5.7515805940576	5.74074647306092	4.48119835970399	4.6721118224282	4.70239912852733
UBA3	6.15918420556603	6.30249715917894	6.21050275672069	6.13257769589549	6.09557623875556	5.92182036582298
TMF1	4.50602360850121	5.18743211510982	4.01423897236037	4.60890802914042	4.7981548303465	3.85388270628766
EOGT	4.23529370161074	4.72388083455985	3.95430532669489	4.97074386585217	4.81097175009937	3.90893657375698
TAFA4	1.22398824073736	1.07526763173072	1.21274271841858	-0.231018526213452	0.0123628705065833	0.0110207818403376
PSMC1P1	5.81105104033127	5.93324862685829	6.1321977612209	6.4031081264506	6.54817657733816	6.71886142754005
COPS8P2	1.92830304861325	2.31270785614767	2.14465372857642	1.89894006791122	1.97298863217244	1.93348418136932
SUCLG2-DT	-0.32117325192582	-0.48346332741726	-0.434955537650534	-0.804203859158255	-1.1520239473943	-1.50835337725324
SUCLG2	5.5852265476103	6.03542902166477	5.74605864245358	4.75188156427277	4.7339879185383	4.42238396030964
LOC112267879	-2.23544337789994	-1.99247697490512	-1.67888112053662	-4.57679336305518	-6.01000494252187	-5.41524397286176
KBTBD8	3.79713222564493	3.28149789675932	2.82473542510889	4.07784266547279	3.86804597020667	3.21046487020271
LOC124900543	-0.891488976682574	-1.99247697490512	-1.53449121120145	-0.0956666733185656	-0.800551576892921	-0.129841753999512
ADAMTS9-AS2	0.0864847169874266	-0.407514474183962	-0.717355268351259	-2.46131614563525	-1.92254210127153	-3.0933158779744
ADAMTS9	3.95438118098008	3.98832171873159	3.59479180574352	3.69466966484919	5.24914982634497	3.79177034731577
PRICKLE2	2.80220916357946	3.03159716007374	3.04760595582532	1.86615013279355	2.02891404677043	1.76466511715317
PSMD6	6.89839041919367	7.05716216964764	7.23479567002264	7.37655433882134	7.49046352043122	7.57857896388416
PSMD6-AS2	-0.650480877178779	0.415607763731959	-0.0441655846183676	-0.0956666733185656	-0.583740187819773	-1.16731645941817
SCAANT1	-3.61395500115367	-4.10795419232505	-2.01991803837169	-4.57679336305518	-2.84007994107956	-5.41524397286176
ATXN7	4.14226771169362	4.20038483781435	3.58296637034673	4.36865047332273	4.28116575679999	3.55342282033345
THOC7	5.46766158216099	5.59190740717841	5.76275262030532	5.66121322667695	5.58291921310577	5.80331926332851
SYNPR-AS1	-0.726429730412078	-0.938029190882742	-0.641406415117961	-0.87635364491409	-0.455416090844234	-0.20579060723281
SYNPR	-2.02899250043251	-2.23348507440891	-1.17192113181674	-2.074293022526	-1.48644298646486	-1.71480425472067
LINC00698	4.49561450821702	4.49071868842701	5.24374240133649	5.46623392053937	4.79654467946409	5.56418122246971
KRT8P35	-2.76595809459872	-2.88556177098861	-4.34184613325905	-1.03247284683137	-1.61768751974311	-2.24531897141945
CADPS	2.62253761722764	2.66902708068903	2.37239938440707	4.04891548000928	4.19822941581792	3.23221445359316
FEZF2	-0.981686785654153	-2.5229916916039	-0.882414514621756	-3.83982776888898	-6.01000494252187	-3.8302814721406
C3orf14	3.00956074033688	3.24077396190602	3.15267614984661	3.08854255412999	3.17238941088266	3.2886596005829
PTPRG-AS1	1.7576038614583	2.23189581055957	2.46979614720165	1.53173109372299	1.40784757236403	1.52727053247748
LOC124909389	0.130206094416745	0.284363230453706	-0.254383292008714	-0.139388050747884	-1.1520239473943	-0.771387783087035
ID2B	-1.84842025479069	-0.938029190882742	-0.19888817941701	-4.57679336305518	-4.42504244180071	-3.0933158779744
RPL10AP6	4.05138091603151	4.12885728892436	4.11073831998197	3.87028986315447	3.97441351627927	4.20130487091723
LOC124906245	-0.32117325192582	-0.648522573687757	-0.254383292008714	1.05741265668582	0.293775805655232	-0.0576919682436765
LOC124909388	-4.35092059531987	-5.69291669304621	-3.60488053909285	-2.074293022526	-3.68807684763451	-2.60788905080416
PTPRG	6.59281518753316	6.90210762556743	6.01313781847848	6.75542971256006	6.57706933467914	5.92182036582298
FHIT	-0.38129424436339	0.646933309838415	0.702547986099401	-1.63819390771933	-2.10311434691335	-0.0576919682436765
CFAP20DC	2.68250240621758	3.24666252126848	3.27040805912984	2.686867076653	2.56364224497145	2.72941426997012
FAM3D	-5.93588309604103	-1.99247697490512	-3.1194537119226	-4.57679336305518	-3.68807684763451	-5.41524397286176
FAM107A	1.56396279104218	0.782816737920188	-0.434955537650534	-1.91382835033275	-2.84007994107956	-1.022926550083
ACOX2	1.28328542442113	1.61996626223815	1.58889120430383	1.95198630227285	1.62661967802178	2.56774960183255
KCTD6	4.30848073907948	4.63463595103503	4.51509807056203	4.38417390530913	4.3704561225671	4.55198228597423
PDHB	6.74469619973922	7.03861448341573	7.17762631657054	7.14273806600651	7.34245235706293	7.56792778932625
PXK	3.26133359706902	3.39189169475815	3.31874407227547	3.3715738685295	3.33650879064376	3.32284828675873
ABHD6	3.17002541253013	3.45428823189602	3.30920555791988	3.05498999441897	3.35850151898582	3.36939087269576
LOC124909485	-3.61395500115367	-1.99247697490512	-3.1194537119226	-3.83982776888898	-3.68807684763451	-1.71480425472067
FLNB-AS1	-0.578331091422944	-0.648522573687757	-0.882414514621756	0.0670628267195428	-0.177114928357129	-0.660356470698292
FLNB	7.28555298140425	7.11141603314141	6.65556860166048	7.85583552789905	8.37430664424183	7.54095065622902
SLMAP	5.16937068365986	5.24886454923232	4.85864383417833	5.52255444734801	5.61889620950632	4.95217077838507
DENND6A	4.09340413092722	4.17281657780555	3.76144167515297	3.70397740707542	3.57307782498106	3.1659566090632
ARF4-AS1	-0.578331091422944	-0.834935697918638	-0.0939186198154674	-1.11736174441788	-0.800551576892921	-1.022926550083
ARF4	6.92965687474467	6.89275007668619	7.04886023961372	7.35455974772158	7.73493398257221	7.50119534971902
PDE12	4.10440662498469	4.43765386975922	4.1646267523434	4.93034055121445	5.01859183454524	4.66557355474657
